protein_id	specie
HIN_027918	HI
HIN_039107	HI
HIN_007991	HI
HIN_007993	HI
HIN_014244	HI
HIN_014246	HI
HIN_041133	HI
HIN_041135	HI
HIN_041136	HI
HIN_092552	HI
HIN_099501	HI
HIN_099502	HI
HIN_021033	HI
HIN_032126	HI
HIN_032285	HI
HIN_047208	HI
HIN_047219	HI
HIN_057358	HI
HIN_063725	HI
HIN_063738	HI
HIN_089278	HI
HIN_089292	HI
HIN_099070	HI
HIN_034286	HI
HIN_034287	HI
HIN_034288	HI
HIN_057101	HI
HIN_057102	HI
HIN_069923	HI
HIN_069924	HI
HIN_069925	HI
HIN_077931	HI
HIN_077932	HI
HIN_077933	HI
HIN_041886	HI
HIN_058699	HI
HIN_082178	HI
HIN_082192	HI
HIN_003335	HI
HIN_003336	HI
HIN_069417	HI
HIN_069420	HI
HIN_069425	HI
HIN_073886	HI
HIN_073900	HI
HIN_073904	HI
HIN_073907	HI
HIN_006898	HI
HIN_006937	HI
HIN_007577	HI
HIN_007582	HI
HIN_007622	HI
HIN_051575	HI
HIN_009137	HI
HIN_012055	HI
HIN_013492	HI
HIN_016154	HI
HIN_016155	HI
HIN_016157	HI
HIN_082674	HI
HIN_082676	HI
HIN_093739	HI
HIN_093740	HI
HIN_093741	HI
HIN_054254	HI
HIN_075279	HI
HIN_020198	HI
HIN_039659	HI
HIN_059486	HI
HIN_063017	HI
HIN_020912	HI
HIN_020918	HI
HIN_043701	HI
HIN_043706	HI
HIN_064613	HI
HIN_064619	HI
HIN_081325	HI
HIN_081332	HI
HIN_090992	HI
HIN_090998	HI
HIN_051348	HI
HIN_062731	HI
HIN_092177	HI
HIN_096201	HI
HIN_031253	HI
HIN_031258	HI
HIN_060810	HI
HIN_060815	HI
HIN_065026	HI
HIN_065030	HI
HIN_035847	HI
HIN_035860	HI
HIN_035868	HI
HIN_051529	HI
HIN_051536	HI
HIN_051541	HI
HIN_094068	HI
HIN_094073	HI
HIN_094082	HI
HIN_047232	HI
HIN_000099	HI
HIN_000106	HI
HIN_011941	HI
HIN_011951	HI
HIN_013595	HI
HIN_013609	HI
HIN_001806	HI
HIN_005042	HI
HIN_012377	HI
HIN_014806	HI
HIN_015144	HI
HIN_015165	HI
HIN_039111	HI
HIN_039112	HI
HIN_039118	HI
HIN_003152	HI
HIN_027036	HI
HIN_027991	HI
HIN_039043	HI
HIN_003732	HI
HIN_003733	HI
HIN_029962	HI
HIN_029963	HI
HIN_050879	HI
HIN_050881	HI
HIN_084175	HI
HIN_084178	HI
HIN_007773	HI
HIN_007780	HI
HIN_025558	HI
HIN_034047	HI
HIN_038817	HI
HIN_038822	HI
HIN_043664	HI
HIN_100667	HI
HIN_009107	HI
HIN_026441	HI
HIN_026465	HI
HIN_029125	HI
HIN_062083	HI
HIN_078268	HI
HIN_078298	HI
HIN_090199	HI
HIN_095770	HI
HIN_009807	HI
HIN_009808	HI
HIN_009838	HI
HIN_024751	HI
HIN_024793	HI
HIN_057645	HI
HIN_057696	HI
HIN_057697	HI
HIN_009860	HI
HIN_009862	HI
HIN_024817	HI
HIN_057621	HI
HIN_017360	HI
HIN_017374	HI
HIN_047784	HI
HIN_047797	HI
HIN_049143	HI
HIN_049146	HI
HIN_049151	HI
HIN_049161	HI
HIN_049163	HI
HIN_019177	HI
HIN_080899	HI
HIN_083011	HI
HIN_085969	HI
HIN_085971	HI
HIN_085973	HI
HIN_085982	HI
HIN_099019	HI
HIN_100991	HI
HIN_022539	HI
HIN_022570	HI
HIN_028501	HI
HIN_043479	HI
HIN_043506	HI
HIN_084691	HI
HIN_091909	HI
HIN_026382	HI
HIN_026387	HI
HIN_026397	HI
HIN_026763	HI
HIN_026772	HI
HIN_039270	HI
HIN_039279	HI
HIN_045849	HI
HIN_045854	HI
HIN_027427	HI
HIN_030782	HI
HIN_048695	HI
HIN_059291	HI
HIN_060042	HI
HIN_028899	HI
HIN_028900	HI
HIN_028913	HI
HIN_053875	HI
HIN_056915	HI
HIN_056931	HI
HIN_074083	HI
HIN_074099	HI
HIN_097098	HI
HIN_036276	HI
HIN_068534	HI
HIN_068535	HI
HIN_035876	HI
HIN_035902	HI
HIN_035923	HI
HIN_036551	HI
HIN_036566	HI
HIN_036590	HI
HIN_081876	HI
HIN_081900	HI
HIN_081929	HI
HIN_036136	HI
HIN_036326	HI
HIN_059942	HI
HIN_060471	HI
HIN_060472	HI
HIN_076165	HI
HIN_084623	HI
HIN_094123	HI
HIN_043406	HI
HIN_050776	HI
HIN_092323	HI
HIN_093196	HI
HIN_096329	HI
HIN_096422	HI
HIN_097858	HI
HIN_098353	HI
HIN_000977	HI
HIN_000979	HI
HIN_000981	HI
HIN_000996	HI
HIN_012879	HI
HIN_087312	HI
HIN_087331	HI
HIN_087335	HI
HIN_001538	HI
HIN_001539	HI
HIN_001540	HI
HIN_014894	HI
HIN_014896	HI
HIN_014898	HI
HIN_014901	HI
HIN_014903	HI
HIN_003114	HI
HIN_003124	HI
HIN_027052	HI
HIN_027065	HI
HIN_027073	HI
HIN_027957	HI
HIN_027969	HI
HIN_039069	HI
HIN_003252	HI
HIN_026641	HI
HIN_026959	HI
HIN_045985	HI
HIN_070506	HI
HIN_071737	HI
HIN_003621	HI
HIN_030065	HI
HIN_030072	HI
HIN_048990	HI
HIN_062828	HI
HIN_007293	HI
HIN_041765	HI
HIN_010349	HI
HIN_010357	HI
HIN_025786	HI
HIN_027745	HI
HIN_042155	HI
HIN_053980	HI
HIN_011121	HI
HIN_011127	HI
HIN_024999	HI
HIN_064797	HI
HIN_064803	HI
HIN_068408	HI
HIN_068411	HI
HIN_011617	HI
HIN_011618	HI
HIN_059019	HI
HIN_059020	HI
HIN_090495	HI
HIN_090498	HI
HIN_098084	HI
HIN_098085	HI
HIN_016811	HI
HIN_033857	HI
HIN_034066	HI
HIN_034181	HI
HIN_054197	HI
HIN_067914	HI
HIN_075201	HI
HIN_093112	HI
HIN_016991	HI
HIN_018038	HI
HIN_023109	HI
HIN_044015	HI
HIN_047404	HI
HIN_018455	HI
HIN_018457	HI
HIN_033450	HI
HIN_033452	HI
HIN_055688	HI
HIN_055690	HI
HIN_083857	HI
HIN_083859	HI
HIN_023205	HI
HIN_037908	HI
HIN_043905	HI
HIN_047293	HI
HIN_054068	HI
HIN_059884	HI
HIN_065493	HI
HIN_071701	HI
HIN_023481	HI
HIN_023486	HI
HIN_023493	HI
HIN_031069	HI
HIN_031102	HI
HIN_048070	HI
HIN_082336	HI
HIN_095927	HI
HIN_026480	HI
HIN_062073	HI
HIN_078257	HI
HIN_090210	HI
HIN_030536	HI
HIN_061229	HI
HIN_061231	HI
HIN_090860	HI
HIN_090865	HI
HIN_091511	HI
HIN_091513	HI
HIN_031047	HI
HIN_031050	HI
HIN_060304	HI
HIN_033049	HI
HIN_033062	HI
HIN_033608	HI
HIN_084111	HI
HIN_084125	HI
HIN_046878	HI
HIN_046880	HI
HIN_051339	HI
HIN_051342	HI
HIN_051345	HI
HIN_096192	HI
HIN_096195	HI
HIN_096198	HI
HIN_053175	HI
HIN_053177	HI
HIN_075006	HI
HIN_075008	HI
HIN_099685	HI
HIN_099687	HI
HIN_099688	HI
HIN_100174	HI
HIN_057720	HI
HIN_057752	HI
HIN_062648	HI
HIN_062669	HI
HIN_088191	HI
HIN_088204	HI
HIN_057824	HI
HIN_085316	HI
HIN_087710	HI
HIN_066729	HI
HIN_000683	HI
HIN_002492	HI
HIN_000912	HI
HIN_081946	HI
HIN_081960	HI
HIN_087185	HI
HIN_087199	HI
HIN_002167	HI
HIN_015908	HI
HIN_003707	HI
HIN_003713	HI
HIN_029980	HI
HIN_029986	HI
HIN_050909	HI
HIN_050915	HI
HIN_004396	HI
HIN_004398	HI
HIN_031730	HI
HIN_031731	HI
HIN_031733	HI
HIN_062543	HI
HIN_062545	HI
HIN_068479	HI
HIN_078031	HI
HIN_078050	HI
HIN_092735	HI
HIN_092841	HI
HIN_010583	HI
HIN_018206	HI
HIN_023775	HI
HIN_032868	HI
HIN_012219	HI
HIN_054115	HI
HIN_061000	HI
HIN_091443	HI
HIN_013982	HI
HIN_013986	HI
HIN_041770	HI
HIN_041774	HI
HIN_041784	HI
HIN_044870	HI
HIN_025839	HI
HIN_057184	HI
HIN_018437	HI
HIN_018451	HI
HIN_033428	HI
HIN_033446	HI
HIN_055694	HI
HIN_055707	HI
HIN_083862	HI
HIN_019244	HI
HIN_019245	HI
HIN_049473	HI
HIN_049476	HI
HIN_053523	HI
HIN_053524	HI
HIN_031209	HI
HIN_024078	HI
HIN_037560	HI
HIN_086747	HI
HIN_086748	HI
HIN_092626	HI
HIN_077825	HI
HIN_083354	HI
HIN_083357	HI
HIN_087630	HI
HIN_087633	HI
HIN_041964	HI
HIN_058600	HI
HIN_073818	HI
HIN_082242	HI
HIN_093359	HI
HIN_095030	HI
HIN_077832	HI
HIN_077838	HI
HIN_083361	HI
HIN_083367	HI
HIN_087622	HI
HIN_087626	HI
HIN_085397	HI
HIN_085402	HI
HIN_085407	HI
HIN_091966	HI
HIN_091977	HI
HIN_095175	HI
HIN_095180	HI
HIN_000230	HI
HIN_000246	HI
HIN_011826	HI
HIN_013739	HI
HIN_000733	HI
HIN_000753	HI
HIN_002546	HI
HIN_002574	HI
HIN_088703	HI
HIN_088727	HI
HIN_000873	HI
HIN_075835	HI
HIN_075838	HI
HIN_091437	HI
HIN_091440	HI
HIN_000908	HI
HIN_081951	HI
HIN_087190	HI
HIN_093362	HI
HIN_001463	HI
HIN_021157	HI
HIN_031993	HI
HIN_057264	HI
HIN_002307	HI
HIN_059791	HI
HIN_090371	HI
HIN_091860	HI
HIN_091863	HI
HIN_094641	HI
HIN_002621	HI
HIN_019805	HI
HIN_031548	HI
HIN_045250	HI
HIN_070664	HI
HIN_084758	HI
HIN_003809	HI
HIN_039944	HI
HIN_049944	HI
HIN_008209	HI
HIN_008210	HI
HIN_046163	HI
HIN_023697	HI
HIN_008641	HI
HIN_032514	HI
HIN_035372	HI
HIN_093421	HI
HIN_093427	HI
HIN_093429	HI
HIN_008694	HI
HIN_008695	HI
HIN_032560	HI
HIN_032561	HI
HIN_035416	HI
HIN_035417	HI
HIN_008697	HI
HIN_032563	HI
HIN_035419	HI
HIN_008783	HI
HIN_032638	HI
HIN_032654	HI
HIN_035498	HI
HIN_035502	HI
HIN_035512	HI
HIN_009876	HI
HIN_009880	HI
HIN_024825	HI
HIN_057600	HI
HIN_035997	HI
HIN_035999	HI
HIN_036489	HI
HIN_081816	HI
HIN_082442	HI
HIN_016115	HI
HIN_065733	HI
HIN_082703	HI
HIN_071246	HI
HIN_016221	HI
HIN_040663	HI
HIN_071236	HI
HIN_016347	HI
HIN_040510	HI
HIN_092904	HI
HIN_017273	HI
HIN_047703	HI
HIN_049072	HI
HIN_018256	HI
HIN_020035	HI
HIN_063607	HI
HIN_073689	HI
HIN_088520	HI
HIN_094822	HI
HIN_020040	HI
HIN_063601	HI
HIN_073696	HI
HIN_088514	HI
HIN_094828	HI
HIN_020058	HI
HIN_039548	HI
HIN_063583	HI
HIN_088496	HI
HIN_098044	HI
HIN_098188	HI
HIN_020703	HI
HIN_020707	HI
HIN_046606	HI
HIN_053286	HI
HIN_089578	HI
HIN_022078	HI
HIN_022092	HI
HIN_091560	HI
HIN_091564	HI
HIN_092575	HI
HIN_092579	HI
HIN_022642	HI
HIN_028566	HI
HIN_043053	HI
HIN_043566	HI
HIN_023019	HI
HIN_044062	HI
HIN_047467	HI
HIN_064150	HI
HIN_024134	HI
HIN_024140	HI
HIN_069038	HI
HIN_069043	HI
HIN_083560	HI
HIN_083566	HI
HIN_026374	HI
HIN_026572	HI
HIN_063549	HI
HIN_081616	HI
HIN_091737	HI
HIN_091743	HI
HIN_045827	HI
HIN_030558	HI
HIN_061209	HI
HIN_061210	HI
HIN_086227	HI
HIN_091485	HI
HIN_092677	HI
HIN_030571	HI
HIN_061173	HI
HIN_061175	HI
HIN_082061	HI
HIN_086202	HI
HIN_086605	HI
HIN_031297	HI
HIN_060771	HI
HIN_032826	HI
HIN_034648	HI
HIN_050183	HI
HIN_032871	HI
HIN_032872	HI
HIN_034720	HI
HIN_034721	HI
HIN_088411	HI
HIN_088412	HI
HIN_035689	HI
HIN_035701	HI
HIN_035703	HI
HIN_035729	HI
HIN_037017	HI
HIN_051410	HI
HIN_037226	HI
HIN_044179	HI
HIN_064474	HI
HIN_074678	HI
HIN_055543	HI
HIN_041960	HI
HIN_058604	HI
HIN_073823	HI
HIN_082237	HI
HIN_093354	HI
HIN_095025	HI
HIN_046985	HI
HIN_051248	HI
HIN_048404	HI
HIN_061371	HI
HIN_067630	HI
HIN_069678	HI
HIN_072153	HI
HIN_089410	HI
HIN_057795	HI
HIN_062610	HI
HIN_062613	HI
HIN_085345	HI
HIN_085349	HI
HIN_070570	HI
HIN_076647	HI
HIN_089527	HI
HIN_091833	HI
HIN_072056	HI
HIN_074501	HI
HIN_087964	HI
HIN_000302	HI
HIN_000319	HI
HIN_011774	HI
HIN_013785	HI
HIN_092219	HI
HIN_000346	HI
HIN_000348	HI
HIN_000377	HI
HIN_092194	HI
HIN_000655	HI
HIN_044541	HI
HIN_070119	HI
HIN_089225	HI
HIN_089764	HI
HIN_001269	HI
HIN_013131	HI
HIN_001583	HI
HIN_014958	HI
HIN_033823	HI
HIN_034212	HI
HIN_067955	HI
HIN_002651	HI
HIN_031517	HI
HIN_045282	HI
HIN_070696	HI
HIN_079752	HI
HIN_002885	HI
HIN_042305	HI
HIN_065788	HI
HIN_098965	HI
HIN_003604	HI
HIN_030076	HI
HIN_048977	HI
HIN_062816	HI
HIN_090769	HI
HIN_003870	HI
HIN_020607	HI
HIN_046506	HI
HIN_079894	HI
HIN_087523	HI
HIN_005552	HI
HIN_016399	HI
HIN_027664	HI
HIN_048207	HI
HIN_076857	HI
HIN_006526	HI
HIN_006579	HI
HIN_008152	HI
HIN_008188	HI
HIN_046139	HI
HIN_009406	HI
HIN_045673	HI
HIN_049681	HI
HIN_010895	HI
HIN_038106	HI
HIN_038108	HI
HIN_048501	HI
HIN_048507	HI
HIN_011453	HI
HIN_052218	HI
HIN_082738	HI
HIN_011577	HI
HIN_052118	HI
HIN_052123	HI
HIN_058972	HI
HIN_094786	HI
HIN_016896	HI
HIN_017917	HI
HIN_017962	HI
HIN_026421	HI
HIN_018752	HI
HIN_073516	HI
HIN_079081	HI
HIN_020776	HI
HIN_020779	HI
HIN_053336	HI
HIN_058487	HI
HIN_080984	HI
HIN_020832	HI
HIN_091207	HI
HIN_057268	HI
HIN_022880	HI
HIN_028755	HI
HIN_028772	HI
HIN_095207	HI
HIN_095227	HI
HIN_024008	HI
HIN_030753	HI
HIN_068088	HI
HIN_071136	HI
HIN_099951	HI
HIN_026282	HI
HIN_026669	HI
HIN_039172	HI
HIN_071773	HI
HIN_026287	HI
HIN_026674	HI
HIN_039177	HI
HIN_045952	HI
HIN_071778	HI
HIN_026564	HI
HIN_061958	HI
HIN_063542	HI
HIN_091729	HI
HIN_028139	HI
HIN_028157	HI
HIN_083890	HI
HIN_092360	HI
HIN_096183	HI
HIN_082118	HI
HIN_090094	HI
HIN_028407	HI
HIN_053106	HI
HIN_062169	HI
HIN_062176	HI
HIN_080844	HI
HIN_029078	HI
HIN_039774	HI
HIN_059212	HI
HIN_064875	HI
HIN_075746	HI
HIN_030637	HI
HIN_048775	HI
HIN_074394	HI
HIN_074396	HI
HIN_074587	HI
HIN_076101	HI
HIN_032211	HI
HIN_034491	HI
HIN_053663	HI
HIN_053665	HI
HIN_074604	HI
HIN_032566	HI
HIN_048345	HI
HIN_061399	HI
HIN_072184	HI
HIN_089381	HI
HIN_032795	HI
HIN_034614	HI
HIN_050145	HI
HIN_033050	HI
HIN_033598	HI
HIN_042610	HI
HIN_084101	HI
HIN_084116	HI
HIN_033875	HI
HIN_034160	HI
HIN_067894	HI
HIN_067896	HI
HIN_033906	HI
HIN_033907	HI
HIN_034130	HI
HIN_034131	HI
HIN_100059	HI
HIN_034320	HI
HIN_057132	HI
HIN_069956	HI
HIN_077911	HI
HIN_099402	HI
HIN_034963	HI
HIN_045023	HI
HIN_046106	HI
HIN_086411	HI
HIN_035009	HI
HIN_044972	HI
HIN_086451	HI
HIN_100150	HI
HIN_036170	HI
HIN_059973	HI
HIN_060441	HI
HIN_088359	HI
HIN_036599	HI
HIN_066765	HI
HIN_077212	HI
HIN_077256	HI
HIN_081937	HI
HIN_039683	HI
HIN_059129	HI
HIN_059516	HI
HIN_059519	HI
HIN_064949	HI
HIN_040868	HI
HIN_051931	HI
HIN_055526	HI
HIN_066424	HI
HIN_041897	HI
HIN_058663	HI
HIN_082197	HI
HIN_042244	HI
HIN_053911	HI
HIN_053912	HI
HIN_079791	HI
HIN_079792	HI
HIN_084661	HI
HIN_063835	HI
HIN_052351	HI
HIN_071461	HI
HIN_074251	HI
HIN_083461	HI
HIN_052368	HI
HIN_071453	HI
HIN_074243	HI
HIN_083477	HI
HIN_052880	HI
HIN_054951	HI
HIN_081490	HI
HIN_081493	HI
HIN_094349	HI
HIN_056080	HI
HIN_061547	HI
HIN_072714	HI
HIN_062619	HI
HIN_088239	HI
HIN_066956	HI
HIN_072358	HI
HIN_080679	HI
HIN_070573	HI
HIN_070577	HI
HIN_076638	HI
HIN_000028	HI
HIN_012025	HI
HIN_013530	HI
HIN_095479	HI
HIN_000149	HI
HIN_011869	HI
HIN_013667	HI
HIN_000163	HI
HIN_000177	HI
HIN_011849	HI
HIN_013696	HI
HIN_000849	HI
HIN_018463	HI
HIN_072383	HI
HIN_000906	HI
HIN_081954	HI
HIN_087193	HI
HIN_093364	HI
HIN_000907	HI
HIN_081952	HI
HIN_087191	HI
HIN_093363	HI
HIN_001565	HI
HIN_014929	HI
HIN_001665	HI
HIN_015022	HI
HIN_002798	HI
HIN_031314	HI
HIN_065850	HI
HIN_084966	HI
HIN_002915	HI
HIN_065773	HI
HIN_095898	HI
HIN_003049	HI
HIN_027160	HI
HIN_027883	HI
HIN_039155	HI
HIN_003194	HI
HIN_026999	HI
HIN_028038	HI
HIN_039003	HI
HIN_003350	HI
HIN_069403	HI
HIN_069404	HI
HIN_073923	HI
HIN_003919	HI
HIN_032093	HI
HIN_004279	HI
HIN_031845	HI
HIN_064234	HI
HIN_004281	HI
HIN_031843	HI
HIN_064232	HI
HIN_004569	HI
HIN_012799	HI
HIN_012801	HI
HIN_095678	HI
HIN_004575	HI
HIN_012791	HI
HIN_095672	HI
HIN_005308	HI
HIN_071909	HI
HIN_088924	HI
HIN_090588	HI
HIN_006005	HI
HIN_029917	HI
HIN_040223	HI
HIN_056855	HI
HIN_006125	HI
HIN_014330	HI
HIN_023829	HI
HIN_006512	HI
HIN_008195	HI
HIN_046149	HI
HIN_007002	HI
HIN_084353	HI
HIN_007116	HI
HIN_029762	HI
HIN_044488	HI
HIN_007124	HI
HIN_029753	HI
HIN_029755	HI
HIN_044496	HI
HIN_007747	HI
HIN_038795	HI
HIN_098399	HI
HIN_098400	HI
HIN_007827	HI
HIN_038895	HI
HIN_084541	HI
HIN_008050	HI
HIN_014188	HI
HIN_041073	HI
HIN_008532	HI
HIN_054745	HI
HIN_083669	HI
HIN_008709	HI
HIN_032577	HI
HIN_035443	HI
HIN_008731	HI
HIN_032615	HI
HIN_035462	HI
HIN_035472	HI
HIN_008882	HI
HIN_029385	HI
HIN_047516	HI
HIN_008894	HI
HIN_029376	HI
HIN_047529	HI
HIN_009113	HI
HIN_026454	HI
HIN_029111	HI
HIN_078291	HI
HIN_009136	HI
HIN_012054	HI
HIN_013493	HI
HIN_009382	HI
HIN_045642	HI
HIN_049665	HI
HIN_009719	HI
HIN_009729	HI
HIN_024697	HI
HIN_025320	HI
HIN_009810	HI
HIN_024768	HI
HIN_057694	HI
HIN_009867	HI
HIN_024821	HI
HIN_024822	HI
HIN_057615	HI
HIN_009888	HI
HIN_024844	HI
HIN_057585	HI
HIN_057587	HI
HIN_010189	HI
HIN_082865	HI
HIN_092517	HI
HIN_100661	HI
HIN_010392	HI
HIN_025729	HI
HIN_025737	HI
HIN_098983	HI
HIN_010459	HI
HIN_072602	HI
HIN_010935	HI
HIN_010939	HI
HIN_038183	HI
HIN_070499	HI
HIN_011257	HI
HIN_042799	HI
HIN_091061	HI
HIN_098670	HI
HIN_011493	HI
HIN_052188	HI
HIN_082777	HI
HIN_083769	HI
HIN_011574	HI
HIN_052126	HI
HIN_058969	HI
HIN_094789	HI
HIN_011584	HI
HIN_052106	HI
HIN_058979	HI
HIN_094779	HI
HIN_015393	HI
HIN_029612	HI
HIN_060567	HI
HIN_015523	HI
HIN_016539	HI
HIN_016542	HI
HIN_091250	HI
HIN_016185	HI
HIN_082645	HI
HIN_094031	HI
HIN_016192	HI
HIN_040698	HI
HIN_094060	HI
HIN_094061	HI
HIN_016265	HI
HIN_040623	HI
HIN_040624	HI
HIN_071186	HI
HIN_016790	HI
HIN_054217	HI
HIN_075222	HI
HIN_093090	HI
HIN_016799	HI
HIN_054210	HI
HIN_075213	HI
HIN_093099	HI
HIN_016808	HI
HIN_054200	HI
HIN_075204	HI
HIN_093109	HI
HIN_016948	HI
HIN_018009	HI
HIN_018214	HI
HIN_042078	HI
HIN_018261	HI
HIN_033258	HI
HIN_065099	HI
HIN_070046	HI
HIN_018267	HI
HIN_033266	HI
HIN_065105	HI
HIN_070052	HI
HIN_018269	HI
HIN_065107	HI
HIN_070054	HI
HIN_018434	HI
HIN_033425	HI
HIN_055710	HI
HIN_018708	HI
HIN_073559	HI
HIN_079039	HI
HIN_083124	HI
HIN_018836	HI
HIN_063702	HI
HIN_073603	HI
HIN_018967	HI
HIN_019876	HI
HIN_028840	HI
HIN_089698	HI
HIN_019201	HI
HIN_049509	HI
HIN_053549	HI
HIN_068093	HI
HIN_020900	HI
HIN_064630	HI
HIN_081339	HI
HIN_090979	HI
HIN_020921	HI
HIN_064609	HI
HIN_081320	HI
HIN_091002	HI
HIN_021119	HI
HIN_032050	HI
HIN_099273	HI
HIN_021526	HI
HIN_056014	HI
HIN_087569	HI
HIN_090012	HI
HIN_021558	HI
HIN_038326	HI
HIN_050332	HI
HIN_021666	HI
HIN_035092	HI
HIN_075514	HI
HIN_085849	HI
HIN_022095	HI
HIN_091557	HI
HIN_092582	HI
HIN_022129	HI
HIN_069165	HI
HIN_036664	HI
HIN_056585	HI
HIN_022496	HI
HIN_048019	HI
HIN_056297	HI
HIN_065351	HI
HIN_022966	HI
HIN_025978	HI
HIN_064085	HI
HIN_088772	HI
HIN_023243	HI
HIN_023247	HI
HIN_038405	HI
HIN_050402	HI
HIN_024166	HI
HIN_069012	HI
HIN_083589	HI
HIN_024308	HI
HIN_046389	HI
HIN_046414	HI
HIN_065557	HI
HIN_025236	HI
HIN_037913	HI
HIN_080536	HI
HIN_080537	HI
HIN_026335	HI
HIN_026721	HI
HIN_039231	HI
HIN_045899	HI
HIN_026349	HI
HIN_026734	HI
HIN_039245	HI
HIN_045885	HI
HIN_026356	HI
HIN_026740	HI
HIN_039252	HI
HIN_045876	HI
HIN_026523	HI
HIN_061999	HI
HIN_063497	HI
HIN_081632	HI
HIN_026841	HI
HIN_039328	HI
HIN_059584	HI
HIN_081571	HI
HIN_026848	HI
HIN_039331	HI
HIN_059589	HI
HIN_081566	HI
HIN_028437	HI
HIN_053141	HI
HIN_062133	HI
HIN_083957	HI
HIN_028986	HI
HIN_053808	HI
HIN_088898	HI
HIN_092989	HI
HIN_029040	HI
HIN_029042	HI
HIN_075784	HI
HIN_088850	HI
HIN_029058	HI
HIN_059230	HI
HIN_064852	HI
HIN_075770	HI
HIN_030415	HI
HIN_038633	HI
HIN_075063	HI
HIN_086378	HI
HIN_030418	HI
HIN_086375	HI
HIN_030483	HI
HIN_040889	HI
HIN_061282	HI
HIN_066443	HI
HIN_030515	HI
HIN_040930	HI
HIN_061253	HI
HIN_030595	HI
HIN_049987	HI
HIN_082029	HI
HIN_086633	HI
HIN_031178	HI
HIN_060899	HI
HIN_065087	HI
HIN_065089	HI
HIN_031941	HI
HIN_053002	HI
HIN_080498	HI
HIN_084245	HI
HIN_032801	HI
HIN_034624	HI
HIN_050155	HI
HIN_033104	HI
HIN_033642	HI
HIN_042652	HI
HIN_069056	HI
HIN_034313	HI
HIN_057125	HI
HIN_069947	HI
HIN_077918	HI
HIN_035974	HI
HIN_036516	HI
HIN_081789	HI
HIN_082469	HI
HIN_035983	HI
HIN_036504	HI
HIN_081800	HI
HIN_082458	HI
HIN_036007	HI
HIN_036482	HI
HIN_081823	HI
HIN_082435	HI
HIN_036069	HI
HIN_036415	HI
HIN_037384	HI
HIN_037389	HI
HIN_036093	HI
HIN_036393	HI
HIN_037352	HI
HIN_036137	HI
HIN_059943	HI
HIN_060470	HI
HIN_094124	HI
HIN_037453	HI
HIN_049292	HI
HIN_057956	HI
HIN_078972	HI
HIN_037539	HI
HIN_049386	HI
HIN_061618	HI
HIN_068742	HI
HIN_040290	HI
HIN_071317	HI
HIN_079498	HI
HIN_084737	HI
HIN_040291	HI
HIN_071316	HI
HIN_079497	HI
HIN_084738	HI
HIN_040332	HI
HIN_071262	HI
HIN_087114	HI
HIN_040361	HI
HIN_094675	HI
HIN_099444	HI
HIN_099673	HI
HIN_040490	HI
HIN_054466	HI
HIN_058842	HI
HIN_079638	HI
HIN_040840	HI
HIN_051954	HI
HIN_055544	HI
HIN_066388	HI
HIN_040851	HI
HIN_051944	HI
HIN_055537	HI
HIN_066401	HI
HIN_040873	HI
HIN_051928	HI
HIN_055522	HI
HIN_066432	HI
HIN_051927	HI
HIN_055521	HI
HIN_066433	HI
HIN_042198	HI
HIN_053934	HI
HIN_079818	HI
HIN_093312	HI
HIN_042236	HI
HIN_053915	HI
HIN_079795	HI
HIN_043348	HI
HIN_050704	HI
HIN_075652	HI
HIN_084814	HI
HIN_043396	HI
HIN_050760	HI
HIN_092340	HI
HIN_098342	HI
HIN_043442	HI
HIN_084642	HI
HIN_095147	HI
HIN_097755	HI
HIN_044533	HI
HIN_089217	HI
HIN_089756	HI
HIN_044700	HI
HIN_050612	HI
HIN_054560	HI
HIN_092415	HI
HIN_047065	HI
HIN_057521	HI
HIN_063870	HI
HIN_085553	HI
HIN_047167	HI
HIN_057398	HI
HIN_063776	HI
HIN_100020	HI
HIN_085760	HI
HIN_048299	HI
HIN_072234	HI
HIN_085759	HI
HIN_093557	HI
HIN_075130	HI
HIN_093005	HI
HIN_052352	HI
HIN_071460	HI
HIN_074250	HI
HIN_083462	HI
HIN_052874	HI
HIN_054958	HI
HIN_081499	HI
HIN_094343	HI
HIN_054080	HI
HIN_059901	HI
HIN_072117	HI
HIN_072993	HI
HIN_075588	HI
HIN_090044	HI
HIN_055009	HI
HIN_075597	HI
HIN_090038	HI
HIN_097496	HI
HIN_056383	HI
HIN_056385	HI
HIN_077658	HI
HIN_077660	HI
HIN_057721	HI
HIN_062668	HI
HIN_088192	HI
HIN_088203	HI
HIN_057722	HI
HIN_057847	HI
HIN_085289	HI
HIN_087685	HI
HIN_059851	HI
HIN_059855	HI
HIN_071665	HI
HIN_060154	HI
HIN_063140	HI
HIN_081389	HI
HIN_066529	HI
HIN_069819	HI
HIN_071574	HI
HIN_085139	HI
HIN_066759	HI
HIN_077261	HI
HIN_078083	HI
HIN_072348	HI
HIN_080660	HI
HIN_080663	HI
HIN_069773	HI
HIN_083872	HI
HIN_092397	HI
HIN_096164	HI
HIN_083178	HI
HIN_083228	HI
HIN_092445	HI
HIN_096157	HI
HIN_083193	HI
HIN_088169	HI
HIN_092477	HI
HIN_085387	HI
HIN_091993	HI
HIN_095166	HI
HIN_099791	HI
HIN_090783	HI
HIN_093872	HI
HIN_000581	HI
HIN_002411	HI
HIN_071954	HI
HIN_000622	HI
